387
306
273
386
336
346
419
350
242
345
295
226
322
228
295
272
430
392
437
440
587
551
307
321
603
686
733
620
375
331
272
255
488
510
317
316
302
264
378
356
299
316
275
285
388
327
568
542
284
250
268
258
405
328
579
561
563
570
308
334
338
420
366
551
389
454
336
292
341
294
292
297
326
548
547
631
286
470
295
288
682
275
594
462
470
345
327
579
292
497
309
284
