0
387
693
966
1352
1688
2034
2453
2803
3045
3390
3685
3911
4233
4461
4756
5028
5458
5850
6287
6727
7314
7865
8172
8493
9096
9782
10515
11135
11510
11841
12113
12368
12856
13366
13683
13999
14301
14565
14943
15299
15598
15914
16189
16474
16862
17189
17757
18299
18583
18833
19101
19359
19764
20092
20671
21232
21795
22365
22673
23007
23345
23765
24131
24682
25071
25525
25861
26153
26494
26788
27080
27377
27703
28251
28798
29429
29715
30185
30480
30768
31450
31725
32319
32781
33251
33596
33923
34502
34794
35291
35600
35884
